DISTRICT,ST_NM,date,mean
Uttarkashi,Uttarakhand,2016-03-01T00:00:00,0.137443317503619
Almora,Uttarakhand,2016-03-01T00:00:00,0.280273978441501
Bageshwar,Uttarakhand,2016-03-01T00:00:00,0.182780029612862
Chamoli,Uttarakhand,2016-03-01T00:00:00,0.209460728421523
Champawat,Uttarakhand,2016-03-01T00:00:00,0.213535854529997
Dehradun,Uttarakhand,2016-03-01T00:00:00,1.6419189620857
Garhwal,Uttarakhand,2016-03-01T00:00:00,0.211985648266713
Hardwar,Uttarakhand,2016-03-01T00:00:00,2.47458991384715
Koch Bihar,West Bengal,2016-03-01T00:00:00,0.714703806033092
Kolkata,West Bengal,2016-03-01T00:00:00,47.0248478236472
Maldah,West Bengal,2016-03-01T00:00:00,0.784169937435222
Murshidabad,West Bengal,2016-03-01T00:00:00,0.966269627117735
Nadia,West Bengal,2016-03-01T00:00:00,1.12437741180608
North 24 Parganas,West Bengal,2016-03-01T00:00:00,1.70762191313795
Pashchim Medinipur,West Bengal,2016-03-01T00:00:00,0.670461514683556
Purba Medinipur,West Bengal,2016-03-01T00:00:00,1.52930445453597
Puruliya,West Bengal,2016-03-01T00:00:00,0.589407280268144
South 24 Parganas,West Bengal,2016-03-01T00:00:00,2.17261451349797
Uttar Dinajpur,West Bengal,2016-03-01T00:00:00,0.88509825217365
Bankura,West Bengal,2016-03-01T00:00:00,0.657362464620129
Barddhaman,West Bengal,2016-03-01T00:00:00,1.83609539368233
Birbhum,West Bengal,2016-03-01T00:00:00,0.930897963312066
Dakshin Dinajpur,West Bengal,2016-03-01T00:00:00,0.642299338641895
Darjiling,West Bengal,2016-03-01T00:00:00,0.54858188661144
Haora,West Bengal,2016-03-01T00:00:00,2.97894735535197
Hugli,West Bengal,2016-03-01T00:00:00,1.40204843374184
Jalpaiguri,West Bengal,2016-03-01T00:00:00,0.552691758340532
Uttar Bastar Kanker,Chhattisgarh,2016-03-01T00:00:00,0.262131322199783
Korba,Chhattisgarh,2016-03-01T00:00:00,0.966754873365471
Koriya,Chhattisgarh,2016-03-01T00:00:00,0.265125860648077
Mahasamund,Chhattisgarh,2016-03-01T00:00:00,0.52263241228715
Narayanpur,Chhattisgarh,2016-03-01T00:00:00,0.10394626729447
Raigarh,Chhattisgarh,2016-03-01T00:00:00,0.938698891226809
Raipur,Chhattisgarh,2016-03-01T00:00:00,1.07593669046357
Rajnandgaon,Chhattisgarh,2016-03-01T00:00:00,0.411622311635159
Surguja,Chhattisgarh,2016-03-01T00:00:00,0.289634338605935
Kabeerdham,Chhattisgarh,2016-03-01T00:00:00,0.636941709397526
Bastar,Chhattisgarh,2016-03-01T00:00:00,0.260214126584185
Bijapur,Chhattisgarh,2016-03-01T00:00:00,0.189797862475327
Bilaspur,Chhattisgarh,2016-03-01T00:00:00,1.06663911310611
Dakshin Bastar Dantewada,Chhattisgarh,2016-03-01T00:00:00,0.268544297838358
Dhamtari,Chhattisgarh,2016-03-01T00:00:00,0.378999450225105
Durg,Chhattisgarh,2016-03-01T00:00:00,1.04589563570224
Janjgir-champa,Chhattisgarh,2016-03-01T00:00:00,1.20136461810581
Jashpur,Chhattisgarh,2016-03-01T00:00:00,0.168749846147571
New Delhi,NCT of Delhi,2016-03-01T00:00:00,64.0990077300992
North,NCT of Delhi,2016-03-01T00:00:00,38.8403748509614
North East,NCT of Delhi,2016-03-01T00:00:00,40.0209260875412
North West,NCT of Delhi,2016-03-01T00:00:00,27.5575516361279
South,NCT of Delhi,2016-03-01T00:00:00,31.1978073533786
South West,NCT of Delhi,2016-03-01T00:00:00,26.6923760437066
West,NCT of Delhi,2016-03-01T00:00:00,46.6162730958201
Central,NCT of Delhi,2016-03-01T00:00:00,65.3733188208968
East,NCT of Delhi,2016-03-01T00:00:00,54.1012876631354
Jyotiba Phule Nagar,Uttar Pradesh,2016-03-01T00:00:00,1.31963711752334
Kannauj,Uttar Pradesh,2016-03-01T00:00:00,1.44184693007407
Kanpur Dehat,Uttar Pradesh,2016-03-01T00:00:00,0.721894562766974
Kanpur Nagar,Uttar Pradesh,2016-03-01T00:00:00,3.20481810903163
Kansiram Nagar,Uttar Pradesh,2016-03-01T00:00:00,0.634105143010072
Kaushambi,Uttar Pradesh,2016-03-01T00:00:00,1.49135408995219
Kheri,Uttar Pradesh,2016-03-01T00:00:00,0.622919309970482
Kushinagar,Uttar Pradesh,2016-03-01T00:00:00,0.601275774355098
Lalitpur,Uttar Pradesh,2016-03-01T00:00:00,0.416436104303143
Lucknow,Uttar Pradesh,2016-03-01T00:00:00,8.94564896611151
Maharajganj,Uttar Pradesh,2016-03-01T00:00:00,0.57774275051224
Mahoba,Uttar Pradesh,2016-03-01T00:00:00,0.543447765856941
Mainpuri,Uttar Pradesh,2016-03-01T00:00:00,1.48708648151564
Mathura,Uttar Pradesh,2016-03-01T00:00:00,1.74276184765583
Mau,Uttar Pradesh,2016-03-01T00:00:00,1.69315667133186
Meerut,Uttar Pradesh,2016-03-01T00:00:00,2.67808479094033
Mirzapur,Uttar Pradesh,2016-03-01T00:00:00,0.640443210714995
Moradabad,Uttar Pradesh,2016-03-01T00:00:00,1.82933997742205
Muzaffarnagar,Uttar Pradesh,2016-03-01T00:00:00,1.31429800051202
Pilibhit,Uttar Pradesh,2016-03-01T00:00:00,0.463827218375855
Pratapgarh,Uttar Pradesh,2016-03-01T00:00:00,1.19666892283071
Rae Bareli,Uttar Pradesh,2016-03-01T00:00:00,1.14377479095802
Rampur,Uttar Pradesh,2016-03-01T00:00:00,1.4077470367481
Saharanpur,Uttar Pradesh,2016-03-01T00:00:00,1.17355714317283
Sant Kabir Nagar,Uttar Pradesh,2016-03-01T00:00:00,0.91269000039563
Sant Ravi Das Nagar(bhadohi),Uttar Pradesh,2016-03-01T00:00:00,1.1953405586134
Shahjahanpur,Uttar Pradesh,2016-03-01T00:00:00,0.670633767330408
Shrawasti,Uttar Pradesh,2016-03-01T00:00:00,0.503700023824393
Siddharth Nagar,Uttar Pradesh,2016-03-01T00:00:00,0.697666092650761
Sitapur,Uttar Pradesh,2016-03-01T00:00:00,0.558559888897322
Sonbhadra,Uttar Pradesh,2016-03-01T00:00:00,0.654129334297891
Sultanpur,Uttar Pradesh,2016-03-01T00:00:00,0.890311618697245
Unnao,Uttar Pradesh,2016-03-01T00:00:00,0.818577824231955
Varanasi,Uttar Pradesh,2016-03-01T00:00:00,3.64973331970842
Agra,Uttar Pradesh,2016-03-01T00:00:00,2.4399860054267
Aligarh,Uttar Pradesh,2016-03-01T00:00:00,1.69085744898655
Allahabad,Uttar Pradesh,2016-03-01T00:00:00,2.28309610879052
Ambedkar Nagar,Uttar Pradesh,2016-03-01T00:00:00,1.09956439914275
Auraiya,Uttar Pradesh,2016-03-01T00:00:00,2.20823214959839
Azamgarh,Uttar Pradesh,2016-03-01T00:00:00,1.11980210850862
Baghpat,Uttar Pradesh,2016-03-01T00:00:00,1.23240404070955
Bahraich,Uttar Pradesh,2016-03-01T00:00:00,0.528808274002832
Ballia,Uttar Pradesh,2016-03-01T00:00:00,0.862569071939387
Balrampur,Uttar Pradesh,2016-03-01T00:00:00,0.500477506302328
Banda,Uttar Pradesh,2016-03-01T00:00:00,0.488151103351771
Bara Banki,Uttar Pradesh,2016-03-01T00:00:00,0.947813141210028
Bareilly,Uttar Pradesh,2016-03-01T00:00:00,1.43536235062155
Basti,Uttar Pradesh,2016-03-01T00:00:00,1.28342667141371
Bijnor,Uttar Pradesh,2016-03-01T00:00:00,0.890465745203839
Budaun,Uttar Pradesh,2016-03-01T00:00:00,0.716556434803589
Bulandshahr,Uttar Pradesh,2016-03-01T00:00:00,1.30523561131229
Chandauli,Uttar Pradesh,2016-03-01T00:00:00,0.93140005434687
Chitrakoot,Uttar Pradesh,2016-03-01T00:00:00,0.365613334337394
Deoria,Uttar Pradesh,2016-03-01T00:00:00,0.965240990131427
Etah,Uttar Pradesh,2016-03-01T00:00:00,0.675835300182132
Etawah,Uttar Pradesh,2016-03-01T00:00:00,2.33876436859077
Faizabad,Uttar Pradesh,2016-03-01T00:00:00,1.31522761012461
Farrukhabad,Uttar Pradesh,2016-03-01T00:00:00,0.560217461819886
Fatehpur,Uttar Pradesh,2016-03-01T00:00:00,0.76712166409126
Firozabad,Uttar Pradesh,2016-03-01T00:00:00,1.74790212548577
Gautam Buddha Nagar,Uttar Pradesh,2016-03-01T00:00:00,12.4298503556098
Ghaziabad,Uttar Pradesh,2016-03-01T00:00:00,5.03508699578622
Ghazipur,Uttar Pradesh,2016-03-01T00:00:00,0.974280779176425
Gonda,Uttar Pradesh,2016-03-01T00:00:00,0.868772772413282
Gorakhpur,Uttar Pradesh,2016-03-01T00:00:00,1.719197410463
Hamirpur,Uttar Pradesh,2016-03-01T00:00:00,0.401414092243676
Hardoi,Uttar Pradesh,2016-03-01T00:00:00,0.506299767509143
Mahamaya Nagar,Uttar Pradesh,2016-03-01T00:00:00,1.60273963382576
Jalaun,Uttar Pradesh,2016-03-01T00:00:00,0.556276551257212
Jaunpur,Uttar Pradesh,2016-03-01T00:00:00,0.939287923011184
Jhansi,Uttar Pradesh,2016-03-01T00:00:00,0.99172061387423
Karimnagar,Andhra Pradesh,2016-03-01T00:00:00,0.637485730605569
Khammam,Andhra Pradesh,2016-03-01T00:00:00,0.391816478386082
Krishna,Andhra Pradesh,2016-03-01T00:00:00,0.766840944623053
Kurnool,Andhra Pradesh,2016-03-01T00:00:00,0.34185648195735
Mahbubnagar,Andhra Pradesh,2016-03-01T00:00:00,0.647902202594336
Medak,Andhra Pradesh,2016-03-01T00:00:00,1.04432536094131
Nalgonda,Andhra Pradesh,2016-03-01T00:00:00,0.610705865449445
Sri Potti Sriramulu Nellore,Andhra Pradesh,2016-03-01T00:00:00,0.577172564070138
Nizamabad,Andhra Pradesh,2016-03-01T00:00:00,0.612219543837375
Prakasam,Andhra Pradesh,2016-03-01T00:00:00,0.393391515616065
Rangareddy,Andhra Pradesh,2016-03-01T00:00:00,3.59593400602081
Srikakulam,Andhra Pradesh,2016-03-01T00:00:00,0.422267225375795
Visakhapatnam,Andhra Pradesh,2016-03-01T00:00:00,0.91226940309062
Vizianagaram,Andhra Pradesh,2016-03-01T00:00:00,0.400542787023742
Warangal,Andhra Pradesh,2016-03-01T00:00:00,0.485525241146133
West Godavari,Andhra Pradesh,2016-03-01T00:00:00,0.584564783063587
Adilabad,Andhra Pradesh,2016-03-01T00:00:00,0.345931109748781
Anantapur,Andhra Pradesh,2016-03-01T00:00:00,0.424292898041631
Chittoor,Andhra Pradesh,2016-03-01T00:00:00,0.593033283403103
Y.s.r.,Andhra Pradesh,2016-03-01T00:00:00,0.363729355129233
East Godavari,Andhra Pradesh,2016-03-01T00:00:00,0.936266645021069
Guntur,Andhra Pradesh,2016-03-01T00:00:00,0.853041313822752
Hyderabad,Andhra Pradesh,2016-03-01T00:00:00,52.36358453776
Katni,Madhya Pradesh,2016-03-01T00:00:00,0.608607224905963
Mandla,Madhya Pradesh,2016-03-01T00:00:00,0.159615051892477
Mandsaur,Madhya Pradesh,2016-03-01T00:00:00,0.459916756587523
Morena,Madhya Pradesh,2016-03-01T00:00:00,0.696710317069847
Narsimhapur,Madhya Pradesh,2016-03-01T00:00:00,0.560274491727181
Neemuch,Madhya Pradesh,2016-03-01T00:00:00,0.530417913099469
Panna,Madhya Pradesh,2016-03-01T00:00:00,0.25183324917219
Raisen,Madhya Pradesh,2016-03-01T00:00:00,0.438651183316102
Rajgarh,Madhya Pradesh,2016-03-01T00:00:00,0.567347493314883
Ratlam,Madhya Pradesh,2016-03-01T00:00:00,0.622138115039967
Rewa,Madhya Pradesh,2016-03-01T00:00:00,0.810229684091243
Sagar,Madhya Pradesh,2016-03-01T00:00:00,0.60258637530345
Satna,Madhya Pradesh,2016-03-01T00:00:00,0.727909425826406
Sehore,Madhya Pradesh,2016-03-01T00:00:00,0.530163231198357
Seoni,Madhya Pradesh,2016-03-01T00:00:00,0.242832959436186
Shahdol,Madhya Pradesh,2016-03-01T00:00:00,0.3103098861003
Shajapur,Madhya Pradesh,2016-03-01T00:00:00,0.497630327706392
Sheopur,Madhya Pradesh,2016-03-01T00:00:00,0.25427919368112
Shivpuri,Madhya Pradesh,2016-03-01T00:00:00,0.336726009107119
Sidhi,Madhya Pradesh,2016-03-01T00:00:00,0.400511764861433
Singrauli,Madhya Pradesh,2016-03-01T00:00:00,1.00025815412103
Tikamgarh,Madhya Pradesh,2016-03-01T00:00:00,0.768494162367608
Ujjain,Madhya Pradesh,2016-03-01T00:00:00,0.930092609862191
Umaria,Madhya Pradesh,2016-03-01T00:00:00,0.243736583152745
Vidisha,Madhya Pradesh,2016-03-01T00:00:00,0.347932978857913
West Nimar,Madhya Pradesh,2016-03-01T00:00:00,0.356528455981815
Alirajpur,Madhya Pradesh,2016-03-01T00:00:00,0.441796228844668
Anuppur,Madhya Pradesh,2016-03-01T00:00:00,0.514911825495476
Ashoknagar,Madhya Pradesh,2016-03-01T00:00:00,0.36079057583897
Balaghat,Madhya Pradesh,2016-03-01T00:00:00,0.191201688671778
Barwani,Madhya Pradesh,2016-03-01T00:00:00,0.33110097482741
Betul,Madhya Pradesh,2016-03-01T00:00:00,0.209846243464558
Bhind,Madhya Pradesh,2016-03-01T00:00:00,0.742128962037423
Bhopal,Madhya Pradesh,2016-03-01T00:00:00,2.34980193516747
Burhanpur,Madhya Pradesh,2016-03-01T00:00:00,0.318903296450085
Chhatarpur,Madhya Pradesh,2016-03-01T00:00:00,0.541784170671941
Chhindwara,Madhya Pradesh,2016-03-01T00:00:00,0.275213893083047
Damoh,Madhya Pradesh,2016-03-01T00:00:00,0.486556750699261
Datia,Madhya Pradesh,2016-03-01T00:00:00,0.757179202946284
Dewas,Madhya Pradesh,2016-03-01T00:00:00,0.598227950300833
Dhar,Madhya Pradesh,2016-03-01T00:00:00,0.570290859424556
Dindori,Madhya Pradesh,2016-03-01T00:00:00,0.125952899504355
East Nimar,Madhya Pradesh,2016-03-01T00:00:00,0.421933193304852
Guna,Madhya Pradesh,2016-03-01T00:00:00,0.675697209791883
Gwalior,Madhya Pradesh,2016-03-01T00:00:00,1.1218279560821
Harda,Madhya Pradesh,2016-03-01T00:00:00,0.367503711161073
Hoshangabad,Madhya Pradesh,2016-03-01T00:00:00,0.334181182786693
Indore,Madhya Pradesh,2016-03-01T00:00:00,2.35292249079483
Jabalpur,Madhya Pradesh,2016-03-01T00:00:00,1.12007980426784
Jhabua,Madhya Pradesh,2016-03-01T00:00:00,0.560793648539019
Kargil,Jammu & Kashmir,2016-03-01T00:00:00,0.136458955858603
Kathua,Jammu & Kashmir,2016-03-01T00:00:00,1.01854639089246
Kishtwar,Jammu & Kashmir,2016-03-01T00:00:00,0.135883485293517
Kulgam,Jammu & Kashmir,2016-03-01T00:00:00,0.199548753531979
Kupwara,Jammu & Kashmir,2016-03-01T00:00:00,0.237172365238764
Leh (ladakh),Jammu & Kashmir,2016-03-01T00:00:00,0.110115321911846
Pulwama,Jammu & Kashmir,2016-03-01T00:00:00,0.63516766492956
Punch,Jammu & Kashmir,2016-03-01T00:00:00,0.653405829724772
Rajouri,Jammu & Kashmir,2016-03-01T00:00:00,0.793301659993472
Ramban,Jammu & Kashmir,2016-03-01T00:00:00,0.50159553144438
Reasi,Jammu & Kashmir,2016-03-01T00:00:00,0.493061277452428
Samba,Jammu & Kashmir,2016-03-01T00:00:00,1.92602911177631
Shupiyan,Jammu & Kashmir,2016-03-01T00:00:00,0.295243356035065
Srinagar,Jammu & Kashmir,2016-03-01T00:00:00,1.34568542661193
Udhampur,Jammu & Kashmir,2016-03-01T00:00:00,0.690563718531084
Anantnag,Jammu & Kashmir,2016-03-01T00:00:00,0.266931090383723
Badgam,Jammu & Kashmir,2016-03-01T00:00:00,0.892114486909836
Bandipore,Jammu & Kashmir,2016-03-01T00:00:00,0.189986390803267
Baramula,Jammu & Kashmir,2016-03-01T00:00:00,0.851782844655552
Data Not Available,Jammu & Kashmir,2016-03-01T00:00:00,0.191287625511704
Doda,Jammu & Kashmir,2016-03-01T00:00:00,0.30149255199771
Ganderbal,Jammu & Kashmir,2016-03-01T00:00:00,0.142654339484853
Jammu,Jammu & Kashmir,2016-03-01T00:00:00,3.96737823067658
Kangra,Himachal Pradesh,2016-03-01T00:00:00,0.310461205843967
Kinnaur,Himachal Pradesh,2016-03-01T00:00:00,0.141945148559101
Kullu,Himachal Pradesh,2016-03-01T00:00:00,0.175466526157336
Lahul & Spiti,Himachal Pradesh,2016-03-01T00:00:00,0.13442960367136
Mandi,Himachal Pradesh,2016-03-01T00:00:00,0.247165802590416
Shimla,Himachal Pradesh,2016-03-01T00:00:00,0.168305412272807
Sirmaur,Himachal Pradesh,2016-03-01T00:00:00,0.328061070808656
Solan,Himachal Pradesh,2016-03-01T00:00:00,0.991933710509874
Una,Himachal Pradesh,2016-03-01T00:00:00,0.62422659418129
Bilaspur,Himachal Pradesh,2016-03-01T00:00:00,0.62565774154154
Chamba,Himachal Pradesh,2016-03-01T00:00:00,0.174553168990882
Hamirpur,Himachal Pradesh,2016-03-01T00:00:00,0.346761990605752
Kurung Kumey,Arunanchal Pradesh,2016-03-01T00:00:00,0.02713025959065
Lohit,Arunanchal Pradesh,2016-03-01T00:00:00,-0.02652554509209
Lower Dibang Valley,Arunanchal Pradesh,2016-03-01T00:00:00,-0.049470287989999
Lower Subansiri,Arunanchal Pradesh,2016-03-01T00:00:00,-0.009811138044891
Papum Pare,Arunanchal Pradesh,2016-03-01T00:00:00,0.10045881634057
Tawang,Arunanchal Pradesh,2016-03-01T00:00:00,0.057526143236686
Tirap,Arunanchal Pradesh,2016-03-01T00:00:00,-0.019766333384877
Upper Siang,Arunanchal Pradesh,2016-03-01T00:00:00,-0.012119455395024
Upper Subansiri,Arunanchal Pradesh,2016-03-01T00:00:00,0.02881086814938
West Kameng,Arunanchal Pradesh,2016-03-01T00:00:00,0.04245947018961
West Siang,Arunanchal Pradesh,2016-03-01T00:00:00,-0.027862572346895
Anjaw,Arunanchal Pradesh,2016-03-01T00:00:00,-0.046693449278373
Changlang,Arunanchal Pradesh,2016-03-01T00:00:00,0.001864999123915
Dibang Valley,Arunanchal Pradesh,2016-03-01T00:00:00,-0.009314045348515
East Kameng,Arunanchal Pradesh,2016-03-01T00:00:00,0.023985042116802
East Siang,Arunanchal Pradesh,2016-03-01T00:00:00,-0.027568772669505
Dadra & Nagar Haveli,Dadara & Nagar Havelli,2016-03-01T00:00:00,4.12101076273267
Nicobar,Andaman & Nicobar Island,2016-03-01T00:00:00,0.010808382999392
South Andaman,Andaman & Nicobar Island,2016-03-01T00:00:00,0.20086619910059
North & Middle Andaman,Andaman & Nicobar Island,2016-03-01T00:00:00,0.030131615950195
North Goa,Goa,2016-04-01T00:00:00,1.57989145325053
South Goa,Goa,2016-04-01T00:00:00,0.872261877550679
Kamrup,Assam,2016-04-01T00:00:00,0.57083819497403
Kamrup Metropolitan,Assam,2016-04-01T00:00:00,1.42758504707916
Karbi Anglong,Assam,2016-04-01T00:00:00,0.18767717995493
Karimganj,Assam,2016-04-01T00:00:00,0.227895155671208
Kokrajhar,Assam,2016-04-01T00:00:00,0.330253612109263
Lakhimpur,Assam,2016-04-01T00:00:00,0.204323017676853
Marigaon,Assam,2016-04-01T00:00:00,0.381027740249672
Nagaon,Assam,2016-04-01T00:00:00,0.466457495727934
Nalbari,Assam,2016-04-01T00:00:00,0.289333845220953
Dima Hasao,Assam,2016-04-01T00:00:00,0.13577865414973
Sivasagar,Assam,2016-04-01T00:00:00,1.38463259638251
Sonitpur,Assam,2016-04-01T00:00:00,0.335894873979952
Tinsukia,Assam,2016-04-01T00:00:00,1.62012125867016
Udalguri,Assam,2016-04-01T00:00:00,0.366796998068611
Baksa,Assam,2016-04-01T00:00:00,0.228241177939166
Barpeta,Assam,2016-04-01T00:00:00,0.297025316726747
Bongaigaon,Assam,2016-04-01T00:00:00,0.43267223992925
Cachar,Assam,2016-04-01T00:00:00,0.161259759315632
Chirang,Assam,2016-04-01T00:00:00,0.44898736692374
Darrang,Assam,2016-04-01T00:00:00,0.459064344513929
Dhemaji,Assam,2016-04-01T00:00:00,0.155094051523354
Dhubri,Assam,2016-04-01T00:00:00,0.388607714603724
Dibrugarh,Assam,2016-04-01T00:00:00,3.41275265296937
Goalpara,Assam,2016-04-01T00:00:00,0.624701168891315
Golaghat,Assam,2016-04-01T00:00:00,0.781567668772815
Hailakandi,Assam,2016-04-01T00:00:00,0.140277264098498
Jorhat,Assam,2016-04-01T00:00:00,0.319090801228166
Kaimur (bhabua),Bihar,2016-04-01T00:00:00,0.53965915387339
Katihar,Bihar,2016-04-01T00:00:00,0.436852460891063
Khagaria,Bihar,2016-04-01T00:00:00,0.400468741277841
Kishanganj,Bihar,2016-04-01T00:00:00,0.583360793984441
Lakhisarai,Bihar,2016-04-01T00:00:00,0.616514020544621
Madhepura,Bihar,2016-04-01T00:00:00,0.842489691783516
Madhubani,Bihar,2016-04-01T00:00:00,0.528118707899272
Munger,Bihar,2016-04-01T00:00:00,0.805354059554094
Muzaffarpur,Bihar,2016-04-01T00:00:00,0.860917689482482
Nalanda,Bihar,2016-04-01T00:00:00,1.41554866500306
Nawada,Bihar,2016-04-01T00:00:00,0.658361072167234
Pashchim Champaran,Bihar,2016-04-01T00:00:00,0.485790614318658
Patna,Bihar,2016-04-01T00:00:00,2.27720134990814
Purba Champaran,Bihar,2016-04-01T00:00:00,0.398442210636328
Purnia,Bihar,2016-04-01T00:00:00,0.595082996711955
Rohtas,Bihar,2016-04-01T00:00:00,1.41859099665681
Saharsa,Bihar,2016-04-01T00:00:00,0.961115424249038
Samastipur,Bihar,2016-04-01T00:00:00,0.658325400884036
Saran (chhapra),Bihar,2016-04-01T00:00:00,0.888391373620865
Sheikhpura,Bihar,2016-04-01T00:00:00,0.715603681569964
Sheohar,Bihar,2016-04-01T00:00:00,0.378523577019149
Sitamarhi,Bihar,2016-04-01T00:00:00,0.36447818911886
Siwan,Bihar,2016-04-01T00:00:00,0.510211892677868
Supaul,Bihar,2016-04-01T00:00:00,0.7546502123552
Vaishali,Bihar,2016-04-01T00:00:00,1.04392118920009
Arwal,Bihar,2016-04-01T00:00:00,0.778190276465189
Jehanabad,Bihar,2016-04-01T00:00:00,1.170821729659
Araria,Bihar,2016-04-01T00:00:00,0.530919916987016
Aurangabad,Bihar,2016-04-01T00:00:00,0.750880001276301
Banka,Bihar,2016-04-01T00:00:00,0.535537231020712
Begusarai,Bihar,2016-04-01T00:00:00,1.0022320202177
Bhagalpur,Bihar,2016-04-01T00:00:00,0.995325696036934
Bhojpur,Bihar,2016-04-01T00:00:00,0.79679976209528
Buxar,Bihar,2016-04-01T00:00:00,0.741386589171613
Darbhanga,Bihar,2016-04-01T00:00:00,0.701084052086321
Gaya,Bihar,2016-04-01T00:00:00,0.87606486555306
Gopalganj,Bihar,2016-04-01T00:00:00,0.595130128108452
Jamui,Bihar,2016-04-01T00:00:00,0.370806933783249
Kannur,Kerala,2016-04-01T00:00:00,0.347886256232093
Kasaragod,Kerala,2016-04-01T00:00:00,0.293972573106345
Kollam,Kerala,2016-04-01T00:00:00,0.707885781888272
Kottayam,Kerala,2016-04-01T00:00:00,0.496640668452335
Kozhikode,Kerala,2016-04-01T00:00:00,0.397890710572807
Malappuram,Kerala,2016-04-01T00:00:00,0.3670338312818
Palakkad,Kerala,2016-04-01T00:00:00,0.529810362705601
Pathanamthitta,Kerala,2016-04-01T00:00:00,0.349704703446604
Thiruvananthapuram,Kerala,2016-04-01T00:00:00,1.28365908637048
Thrissur,Kerala,2016-04-01T00:00:00,0.755744354772683
Wayanad,Kerala,2016-04-01T00:00:00,0.27411893578552
Alappuzha,Kerala,2016-04-01T00:00:00,0.848787712990216
Ernakulam,Kerala,2016-04-01T00:00:00,1.92780739523219
Idukki,Kerala,2016-04-01T00:00:00,0.263952839522065
Kalahandi,Odisha,2016-04-01T00:00:00,0.312864775392748
Kandhamal,Odisha,2016-04-01T00:00:00,0.337055147366857
Kendrapara,Odisha,2016-04-01T00:00:00,0.439409407972929
Kendujhar,Odisha,2016-04-01T00:00:00,0.68353393634446
Khordha,Odisha,2016-04-01T00:00:00,1.64649079890898
Koraput,Odisha,2016-04-01T00:00:00,0.369549428077016
Malkangiri,Odisha,2016-04-01T00:00:00,0.237132868892503
Mayurbhanj,Odisha,2016-04-01T00:00:00,0.489969544825858
Nabarangapur,Odisha,2016-04-01T00:00:00,0.225182534640004
Nayagarh,Odisha,2016-04-01T00:00:00,0.46642648582615
Nuapada,Odisha,2016-04-01T00:00:00,0.212148099060938
Puri,Odisha,2016-04-01T00:00:00,0.588160614926903
Rayagada,Odisha,2016-04-01T00:00:00,0.24149940173387
Sambalpur,Odisha,2016-04-01T00:00:00,0.639202969099697
Subarnapur,Odisha,2016-04-01T00:00:00,0.346410437271978
Sundargarh,Odisha,2016-04-01T00:00:00,0.694092717393744
Anugul,Odisha,2016-04-01T00:00:00,1.03654510389234
Balangir,Odisha,2016-04-01T00:00:00,0.360027413860549
Baleshwar,Odisha,2016-04-01T00:00:00,0.590662407964093
Bargarh,Odisha,2016-04-01T00:00:00,0.384170584083512
Bauda,Odisha,2016-04-01T00:00:00,0.304673493528674
Bhadrak,Odisha,2016-04-01T00:00:00,0.489800398628671
Cuttack,Odisha,2016-04-01T00:00:00,1.19794161821853
Debagarh,Odisha,2016-04-01T00:00:00,0.300602948115838
Dhenkanal,Odisha,2016-04-01T00:00:00,0.779494029068546
Gajapati,Odisha,2016-04-01T00:00:00,0.24125404637036
Ganjam,Odisha,2016-04-01T00:00:00,0.574253845647863
Jagatsinghapur,Odisha,2016-04-01T00:00:00,1.43947340305291
Jajapur,Odisha,2016-04-01T00:00:00,2.27288501927742
Jharsuguda,Odisha,2016-04-01T00:00:00,1.52684452305094
Kapurthala,Punjab,2016-04-01T00:00:00,1.24363636032836
Ludhiana,Punjab,2016-04-01T00:00:00,2.13754992077697
Mansa,Punjab,2016-04-01T00:00:00,0.732296007162455
Moga,Punjab,2016-04-01T00:00:00,1.0037942312973
Muktsar,Punjab,2016-04-01T00:00:00,0.882836519770017
Patiala,Punjab,2016-04-01T00:00:00,1.45205488973775
Rupnagar,Punjab,2016-04-01T00:00:00,1.17787053615973
Sahibzada Ajit Singh Nagar,Punjab,2016-04-01T00:00:00,3.77737082572582
Sangrur,Punjab,2016-04-01T00:00:00,0.983518321859398
Shahid Bhagat Singh Nagar,Punjab,2016-04-01T00:00:00,0.723879234875433
Tarn Taran,Punjab,2016-04-01T00:00:00,1.69066490090177
Amritsar,Punjab,2016-04-01T00:00:00,2.2833692188046
Barnala,Punjab,2016-04-01T00:00:00,0.905863642479424
Bathinda,Punjab,2016-04-01T00:00:00,1.49207585921431
Faridkot,Punjab,2016-04-01T00:00:00,0.910293043412344
Fatehgarh Sahib,Punjab,2016-04-01T00:00:00,1.12995064921537
Firozpur,Punjab,2016-04-01T00:00:00,0.986313137369341
Gurdaspur,Punjab,2016-04-01T00:00:00,1.09962527416155
Hoshiarpur,Punjab,2016-04-01T00:00:00,0.706447435068773
Jalandhar,Punjab,2016-04-01T00:00:00,1.97211922398671
North,Sikkim,2016-04-01T00:00:00,0.060367331464433
South,Sikkim,2016-04-01T00:00:00,0.384063595137466
West,Sikkim,2016-04-01T00:00:00,0.156279493569275
East,Sikkim,2016-04-01T00:00:00,0.370211165068896
Kachchh,Gujarat,2016-04-01T00:00:00,0.387351642677037
Kheda,Gujarat,2016-04-01T00:00:00,1.11835315308584
Mahesana,Gujarat,2016-04-01T00:00:00,1.29792282931077
Narmada,Gujarat,2016-04-01T00:00:00,0.45539325481613
Navsari,Gujarat,2016-04-01T00:00:00,0.723214987948007
